Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
225482,OIE,44.09,27.33,Europe,Romania,Constanta,Almalau,Exact,3/8/2017,3/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",39,39,39,0,0,,,,
225581,OIE,44.09,27.33,Europe,Romania,Constanta,Almalau,Exact,2/23/2017,3/21/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",29,2,2,27,0,,,,
224422,OIE,44.09,27.33,Europe,Romania,Constanta,Almalau,Exact,2/20/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",35,35,35,0,0,,,,
224028,OIE,44.09,27.33,Europe,Romania,Constanta,Almalau,Unknown,2/11/2017,2/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",82,59,59,23,0,,,,
224027,OIE,44.09,27.33,Europe,Romania,Constanta,Almalau,Unknown,2/11/2017,2/16/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",63,7,7,56,0,,,,
220920,OIE,44.10,2.17,Europe,France,Midi-Pyrenees,Almayrac,Exact,12/11/2016,12/19/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, magpie",,1,1,0,0,,,,
220098,OIE,44.10,2.17,Europe,France,Midi-Pyrenees,Almayrac,Exact,12/1/2016,12/2/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",6120,300,300,5820,0,,,,
219985,OIE,44.10,2.17,Europe,France,Midi-Pyrenees,Almayrac,Exact,12/1/2016,12/2/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6120,300,300,5820,0,,0,,
219859,National authorities,44.10,2.17,Europe,France,Midi-Pyrenees,Almayrac,Centroid Admin2,11/25/2016,12/2/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",5143,2000,2000,3000,,,0,,
219811,OIE,52.31,5.24,Europe,Netherlands,Noord-Holland,Almeerder Zand,Unknown,11/13/2016,11/29/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,,,
211892,National authorities,29.87,31.33,Africa,Egypt,Cairo,Alo,Centroid Admin2,4/9/2016,4/17/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,10,,10,,,,,
227934,OIE,32.03,12.57,Africa,Libya,Yafran (Yefren),Alsabta,Exact,5/8/2017,5/19/2017,Confirmed,Influenza - Avian,H7 LPAI,"domestic, unspecified bird",20,,1,19,,,,,
214846,OIE,33.02,44.78,Asia,Iraq,Wassit,Alsewara 1,Exact,6/29/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",539000,51049,51049,487951,0,,,,
217875,FAO Field Officer,27.08,89.44,Asia,Bhutan,Chhukha,Alubari Of Wangkha ,Exact,10/10/2016,10/15/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",3000,13,13,61,,,0,,
214849,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,7/11/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",19335,1500,1500,17835,0,,,,
214848,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,7/11/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",58000,400,400,57600,0,,,,
214845,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,6/29/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",15700,160,160,15540,0,,,,
214844,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,6/22/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",112500,1325,1325,111175,0,,,,
214843,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,6/21/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",28000,800,800,27200,0,,,,
214842,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,6/15/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",668000,439799,439799,228201,0,,,,
214850,OIE,33.09,44.74,Asia,Iraq,Baghdad,Alwahda,Exact,7/11/2016,7/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",17000,2315,2315,14685,0,,,,
211125,OIE,8.88,7.58,Africa,Nigeria,Nassarawa,Amac,Exact,3/1/2016,3/7/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1499,75,75,1424,,,,,
213853,OIE,6.76,-1.80,Africa,Ghana,Ashanti,Amadom Adankwame,Exact,6/10/2016,6/28/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4808,3132,3132,1676,0,,,,
206898,FAO Field Officer,7.78,-4.95,Africa,Ca큈e D'Ivoire,Vallee Du Bandama,"Amanibo 2, Bouake",Exact,5/18/2015,9/1/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4000,3644,1280,2720,0,,,,
221992,OIE,9.50,76.40,Asia,India,Kerala,Ambalappuzha South,Centroid Admin2,11/23/2016,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",12626,3146,3146,9480,0,,,,
221979,OIE,9.50,76.40,Asia,India,Kerala,Ambalapuzha North,Centroid Admin2,10/26/2016,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",65014,13505,13505,51509,0,,,,
224765,OIE,49.43,11.86,Europe,Germany,Bayern,Amberg,Unknown,2/21/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
228504,OIE,50.03,5.52,Europe,Belgium,Region Wallonne,Amberloup,Exact,6/13/2017,6/15/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",25,10,10,15,0,,,,
209527,National authorities,30.95,31.58,Africa,Egypt,Dakahlia,Amer Kafr,Centroid Admin2,12/30/2015,12/31/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,60,,60,,,,,
225084,OIE,53.08,7.99,Europe,Germany,Niedersachsen,Ammerland,Exact,2/20/2017,3/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan",,1,1,0,0,,,,
209209,National authorities,26.69,31.48,Africa,Egypt,Suhag,Amour,Centroid Admin2,12/3/2015,12/5/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,5,,5,,,,,
223466,OIE,52.31,4.89,Europe,Netherlands,Noord-Holland,Amstelveen,Unknown,1/31/2017,2/8/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, common coot, wild, anatidae",,4,4,0,0,,,,
226176,OIE,12.96,108.23,Asia,Viet Nam,Dak Lak,An Binh,Exact,4/5/2017,4/7/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",43,43,43,0,0,,,,
206270,OIE,15.11,108.74,Asia,Viet Nam,Quang Ngai,"An Binh, Nghia Ky, Tu Nghia, Quang Ngai",Exact,7/23/2015,8/3/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",1200,1200,115,1085,0,,,,
224948,OIE,11.08,106.23,Asia,Viet Nam,Tay Ninh,An Thanh,Exact,3/3/2017,3/9/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",500,50,50,450,0,,,,
225940,OIE,43.39,-0.90,Europe,France,Aquitaine,Andrein,Unknown,3/20/2017,4/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",533,0,0,533,0,,,,
225741,OIE,43.39,-0.90,Europe,France,Aquitaine,Andrein,Exact,3/20/2017,3/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"environmental sample, unspecified bird",1512,0,0,1512,0,,,,
225735,OIE,43.39,-0.90,Europe,France,Aquitaine,Andrein,Exact,3/17/2017,3/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"environmental sample, unspecified bird",0,0,0,0,0,,,,
213973,OIE,2.91,11.15,Africa,Cameroon,Sud,Angale,Unknown,5/24/2016,7/4/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",500,200,200,300,0,,,,
206940,OIE,6.26,6.20,Africa,Nigeria,Delta,Angbor,Exact,8/12/2015,9/3/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",400,250,100,300,0,,,,
223398,OIE,58.88,17.58,Europe,Sweden,Soedermanlands Laen,Angelholm,Exact,1/30/2017,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",46,11,11,35,0,,,,
209693,OIE,9.81,8.89,Africa,Nigeria,Plateau,Angle D,Exact,1/9/2016,1/13/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",391,11,11,380,0,,,,
228492,OIE,2.17,30.92,Africa,Democratic Republic Of The Congo,Orientale,Anguza Pajulu,Exact,5/17/2017,6/14/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,45,45,0,0,,,,
211090,OIE,9.85,8.02,Africa,Nigeria,Kaduna,Angware,Exact,2/29/2016,3/4/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",39763,1500,1500,38263,0,,,,
211087,OIE,9.85,8.02,Africa,Nigeria,Kaduna,Angware,Exact,2/29/2016,3/4/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",39763,1500,1500,38263,0,,,,
222694,OIE,51.74,11.95,Europe,Germany,Sachsen-Anhalt,Anhalt-Bitterfeld,Unknown,1/20/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
225892,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,3/11/2017,3/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
221419,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,,9/30/2015,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,,0,1,
220952,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,,9/30/2015,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
213408,WHO,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Exact,4/14/2015,12/14/2015,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,,,1,
223203,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,1/26/2017,2/14/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,32,1,
223601,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,,1/25/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223607,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin1,12/16/2016,1/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
223273,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck",,2,,,,,,,
223272,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck",,2,,,,,,,
223271,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
223270,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
223269,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, chicken",,2,,,,,,,
215378,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,12/15/2015,1/15/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",,1,,,,,,,
215376,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,12/15/2015,1/15/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken, domestic, chicken",,2,,,,,0,,
215375,National authorities,32.04,117.17,Asia,China,Anhui Sheng,Anhui Sheng,Centroid Admin2,12/15/2015,1/15/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,1,,,,,,,
209822,OIE,5.87,6.26,Africa,Nigeria,Delta,Aniocha,Exact,1/12/2016,1/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1609,402,402,1207,0,,,,
216730,National authorities,-6.35,107.97,Asia,Indonesia,Jawa Barat,Anjatan Utara,Exact,1/8/2016,1/8/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,230,,,,,,
210640,National authorities,30.81,120.02,Asia,China,Zhejiang Sheng,Anji Wholesale Market In Huzhou City,Centroid Admin2,,2/15/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
210797,OIE,23.06,120.19,Asia,Taiwan (Province Of China),Taiwan Sheng,Annan District,Exact,2/5/2016,2/22/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",11750,6031,6031,5719,0,,,,
223850,National authorities,30.53,117.05,Asia,China,Anhui Sheng,Anqing,Unknown,2/4/2017,2/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223851,National authorities,30.53,117.05,Asia,China,Anhui Sheng,Anqing,Unknown,1/27/2017,2/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
222635,National authorities,30.53,117.05,Asia,China,Anhui Sheng,Anqing,Exact,1/13/2017,1/20/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
224776,OIE,49.18,10.69,Europe,Germany,Bayern,Ansbach,Unknown,2/27/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
220831,National authorities,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Centroid Locality,12/12/2016,12/19/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,,,,,,,,
227565,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/24/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",8520,40,40,8480,,,,,
227554,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/23/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",222138,60,60,222078,,,,,
227551,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/23/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",29965,150,150,29815,,,,,
227550,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/22/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",54129,100,100,54029,,,,,
227533,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/20/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",206742,200,200,206542,,,,,
227532,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/20/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",96658,130,130,96528,,,,,
227520,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/19/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",169340,50,50,169290,,,,,
227494,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/16/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",29642,34,34,29608,0,,,,
227477,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/14/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",293350,400,400,292950,0,,,,
227462,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/13/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",43470,170,170,43300,0,,,,
227461,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/13/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",6253,203,203,6050,0,,,,
227459,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/13/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",5390,1,1,5389,0,,,,
227454,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/12/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",10650,150,150,10500,0,,,,
227438,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/11/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",399065,61,61,399004,0,,,,
227409,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/7/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",5371,100,100,5271,0,,,,
227408,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/7/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",59500,100,100,59400,0,,,,
227322,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/1/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",39246,500,500,38746,0,,,,
227296,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,11/25/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",27206,550,550,26656,0,,,,
227036,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,1/14/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",108687,80,80,108607,0,,,,
227031,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,1/9/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",144,30,30,114,0,,,,
227030,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,1/9/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",99491,3887,3887,95604,0,,,,
227029,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,1/8/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",137190,12,12,137178,0,,,,
227016,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,1/1/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",376570,130,130,376440,0,,,,
227012,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/30/2016,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",39300,24,24,39276,0,,,,
227008,OIE,36.99,127.29,Asia,Republic Of Korea,Kyonggi-Do,Anseong-Si,Exact,12/28/2016,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",42039,505,505,41534,0,,,,
222671,OIE,43.33,0.29,Europe,France,Midi-Pyrenees,Antin,Unknown,1/13/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",12000,0,0,12000,0,,,,
222670,OIE,43.33,0.29,Europe,France,Midi-Pyrenees,Antin,Unknown,1/13/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",8000,0,0,8000,0,,,,
222669,OIE,43.33,0.29,Europe,France,Midi-Pyrenees,Antin,Unknown,1/13/2017,1/20/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",12500,0,0,12500,0,,,,
226123,National authorities,30.09,105.33,Asia,China,Sichuan Sheng,Anyue County,Unknown,,4/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,
220013,OIE,40.81,140.75,Asia,Japan,Aomori,Aomori-Shi,Exact,12/2/2016,12/5/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",4725,5,5,4720,0,,0,,
219589,National authorities,40.81,140.75,Asia,Japan,Aomori,Aomorisi,Exact,11/28/2016,11/28/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",16500,10,10,,,,0,,
228441,National authorities,26.55,31.66,Africa,Egypt,Suhag,Aoulad Nossier,Centroid Admin2,3/22/2017,3/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,20,,20,,,,,
226048,National authorities,26.55,31.66,Africa,Egypt,Suhag,Aoulad Nossier,Centroid Admin2,3/22/2017,3/24/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, turkey, domestic, unspecified bird",,20,,20,,,,,
209855,National authorities,26.55,31.66,Africa,Egypt,Suhag,Aoulad Nossier,Centroid Admin2,1/21/2016,1/22/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10,,10,,,,,
209854,National authorities,26.55,31.66,Africa,Egypt,Suhag,Aoulad Nossier,Centroid Admin2,1/20/2016,1/22/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,10,,10,,,,,
223963,OIE,10.95,107.21,Asia,Viet Nam,Dong Nai,Ap 3,Unknown,2/14/2017,2/21/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",5000,3000,2000,3000,0,,,,
223083,OIE,45.67,18.97,Europe,Serbia,Zapadno-Backi,Apatin (Danube River),Exact,1/25/2017,1/31/2017,Confirmed,Influenza - Avian,H5N8 LPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222741,OIE,45.74,13.35,Europe,Italy,Friuli-Venezia Giulia,Aquileia,Unknown,1/19/2017,1/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
221935,OIE,43.70,-0.26,Europe,France,Aquitaine,Aquitaine,Exact,12/29/2016,1/9/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6000,0,0,6000,0,,,,
221873,OIE,43.70,-0.26,Europe,France,Aquitaine,Aquitaine,Exact,12/24/2016,12/30/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6000,100,100,0,0,,,,
221838,OIE,43.70,-0.26,Europe,France,Aquitaine,Aquitaine,Exact,12/21/2016,12/26/2016,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",,,,,,,,,
224242,OIE,43.70,-0.26,Europe,France,Aquitaine,Aquitaine,Exact,2/19/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
221130,FAO Field Officer,30.75,31.90,Africa,Egypt,Shrkia,Arab Elhaswa,Centroid Admin2,12/29/2016,1/2/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",190,89,60,101,,,0,,
226043,National authorities,29.09,31.07,Africa,Egypt,Beni Suef,Arab Marekt,Centroid Admin2,3/21/2017,3/23/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,22500,,22500,,,,,
224914,OIE,46.18,21.32,Europe,Romania,Arad,Arad,Unknown,2/1/2017,3/7/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,great cormorant (phalacrocorax carbo))",,1,1,0,0,,,,
211605,National authorities,29.21,30.71,Africa,Egypt,Fayoum,Arafa,Centroid Admin2,3/17/2016,3/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10,,10,,,,,
223504,OIE,43.71,-0.18,Europe,France,Midi-Pyrenees,Arblade Le Bas,Exact,1/29/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",20,,,20,,,,,
221840,OIE,43.74,-0.06,Europe,France,Midi-Pyrenees,Arblade Le Haut,Exact,12/16/2016,12/26/2016,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, unspecified bird",1000,0,0,0,0,,,,
223515,OIE,43.71,-0.18,Europe,France,Midi-Pyrenees,Arblade The Bast,Exact,2/2/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
223032,OIE,43.61,-0.43,Europe,France,Aquitaine,Arboucave,Exact,1/17/2017,1/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",27500,,45,27455,,,,,
222002,OIE,43.61,-0.43,Europe,France,Aquitaine,Arboucave,Unknown,1/9/2017,1/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",10500,300,300,0,0,,,,
221969,OIE,43.61,-0.43,Europe,France,Aquitaine,Arboucave,Exact,1/8/2017,1/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3600,36,36,3564,,,,,
225743,OIE,43.37,-1.00,Europe,France,Aquitaine,Arbouet Sussaute,Exact,3/20/2017,3/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"environmental sample, unspecified bird",615,0,0,615,0,,,,
224634,OIE,48.13,6.54,Europe,France,Lorraine,Archettes,Exact,2/22/2017,3/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,0,0,0,0,,,,
223220,National authorities,42.25,27.63,Europe,Bulgaria,Burgas,Arcoutino,Centroid Admin2,1/4/2017,1/6/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,3,,,,,,,
226313,OIE,22.33,114.19,Asia,"Hong Kong, Sar",Administrative Unit Not Available,Argyle Street Playground,Exact,4/7/2017,4/12/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, unspecified bird",,1,1,0,0,,,,
221981,OIE,9.62,76.64,Asia,India,Kerala,Arpookkara,Centroid Admin2,10/26/2016,1/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",28051,2506,2506,25545,0,,,,
209269,OIE,43.54,-0.09,Europe,France,Aquitaine,Arroses,Exact,12/7/2015,12/14/2015,Confirmed,Influenza - Avian,H5N9 HPAI,"domestic, duck",500,25,25,475,0,,,,
